carat,x,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.45,4.89,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.34,4.48,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.41,4.74,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.77,5.82,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1.2,6.77,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.04,6.64,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.31,4.35,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.32,4.48,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1.01,6.48,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
2.04,8.02,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
1.14,6.67,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.46,4.93,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.71,5.72,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
0.38,4.63,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
1.23,6.85,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.0,6.29,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.5,7.12,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
0.32,4.42,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.3,4.34,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1.5,7.27,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.51,5.17,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.01,6.42,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.24,6.9,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.25,3.99,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
1.73,7.77,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.33,7.04,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
1.01,6.52,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0.51,5.13,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
0.28,4.19,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
0.54,5.28,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
1.51,7.41,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1.01,6.43,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.31,4.3,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
1.14,6.72,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1.5,7.29,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
0.73,5.81,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.42,4.85,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.34,4.46,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
1.76,7.69,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
1.02,6.35,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0.65,5.54,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.7,5.49,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.52,5.16,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.72,5.76,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0.54,5.2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True
0.78,5.94,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False
0.48,5.13,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
0.41,4.8,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False
0.3,4.27,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
0.31,4.35,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.73,7.58,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
0.89,6.26,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.04,6.57,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1.57,7.51,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.96,6.3,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
0.55,5.3,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1.75,7.72,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.7,5.64,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False
0.32,4.42,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1.07,6.61,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
0.79,6.02,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.51,7.34,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.73,5.7,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
0.41,4.74,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.91,6.25,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.42,4.74,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.31,4.34,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1.01,6.46,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True
2.29,8.45,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
2.08,8.18,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False
0.39,4.7,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
1.32,7.11,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
0.96,6.29,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.3,4.25,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1.21,6.97,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False
0.98,6.41,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False
0.9,6.18,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1.73,7.64,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
1.5,7.16,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
0.47,4.98,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
0.79,5.99,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1.5,7.41,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
0.91,6.16,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
0.42,4.78,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
